post_id,text,category,borough,location,post_date,likes,shares,comments,engagement_score,sentiment_polarity,sentiment_subjectivity,sentiment_label
post_000390,Air quality is terrible in St George today. My asthma is acting up again. #NYC #AirQuality,health_concern,staten_island,St George,2025-07-28T10:59:15.565720,73,14,17,149,-0.5,0.5,negative
post_000391,Hospital wait times are crazy in Flushing. So many people with respiratory issues today.,health_concern,queens,Flushing,2025-09-24T10:59:15.565720,357,52,7,527,-0.05,0.7,neutral
post_000392,Chemical smell in Jackson Heights - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,queens,Jackson Heights,2025-08-05T10:59:15.565720,406,52,33,628,0.0,0.0,neutral
post_000393,Subway station at Elmhurst completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,queens,Elmhurst,2025-04-27T10:59:15.565720,221,29,35,378,0.1,0.4,neutral
post_000394,Subway station at Midtown completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,manhattan,Midtown,2025-04-20T10:59:15.566956,198,80,25,488,0.1,0.4,neutral
post_000395,Third time this month - Parkslope streets are underwater after heavy rain. #UrbanFlooding,flood_concern,brooklyn,Parkslope,2025-07-15T10:59:15.566956,320,83,43,655,-0.1,0.25,neutral
post_000396,Storm surge warnings for New Dorp. Time to move everything upstairs again. #StormSurge,flood_concern,staten_island,New Dorp,2025-08-13T10:59:15.566956,26,72,46,334,0.136,0.455,positive
post_000397,Air quality is terrible in Astoria today. My allergies is acting up again. #NYC #AirQuality,health_concern,queens,Astoria,2025-05-04T10:59:15.566956,456,91,4,737,-0.5,0.5,negative
post_000398,"Green space in Dumbo being destroyed for development. We need more trees, not less! #Environment",environmental_concern,brooklyn,Dumbo,2025-04-15T10:59:15.566956,241,99,50,638,0.135,0.289,positive
post_000399,Chemical smell in Lowereastside - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,manhattan,Lowereastside,2025-06-13T10:59:15.566956,276,67,45,567,0.0,0.0,neutral
post_000400,Asthma attacks increasing in our neighborhood. Something needs to be done about Elmhurst air quality.,health_concern,queens,Elmhurst,2025-09-09T10:59:15.567995,45,37,44,244,0.0,0.0,neutral
post_000401,Basement flooded AGAIN in Bedstuy. City needs better drainage infrastructure! #FloodDamage,flood_concern,brooklyn,Bedstuy,2025-04-28T10:59:15.567995,431,77,7,676,0.625,0.5,positive
post_000402,Chemical smell in Fordham - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,bronx,Fordham,2025-07-25T10:59:15.567995,22,26,11,122,0.0,0.0,neutral
post_000403,Street flooding again in Mott Haven! This happens every time it rains. #Flooding #NYC,flood_concern,bronx,Mott Haven,2025-09-24T10:59:15.567995,4,85,8,275,0.0,0.0,neutral
post_000404,"Green space in Brooklyn being destroyed for development. We need more trees, not less! #Environment",environmental_concern,brooklyn,Brooklyn,2025-06-07T10:59:15.569004,338,19,37,469,0.135,0.289,positive
post_000405,Hospital wait times are crazy in Flushing. So many people with respiratory issues today.,health_concern,queens,Flushing,2025-10-02T10:59:15.569004,89,17,20,180,-0.05,0.7,neutral
post_000406,"Green space in Fordham being destroyed for development. We need more trees, not less! #Environment",environmental_concern,bronx,Fordham,2025-07-19T10:59:15.569004,153,34,48,351,0.135,0.289,positive
post_000407,Kids can't play outside in Huntspoint - air quality index is through the roof! #HealthAlert,health_concern,bronx,Huntspoint,2025-07-17T10:59:15.569004,422,91,6,707,0.0,0.05,neutral
post_000408,Chemical smell in Fordham - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,bronx,Fordham,2025-04-15T10:59:15.569004,408,16,10,476,0.0,0.0,neutral
post_000409,Air quality is terrible in Manhattan today. My allergies is acting up again. #NYC #AirQuality,health_concern,manhattan,Manhattan,2025-04-18T10:59:15.570004,464,21,35,597,-0.5,0.5,negative
post_000410,"Green space in Elmhurst being destroyed for development. We need more trees, not less! #Environment",environmental_concern,queens,Elmhurst,2025-07-28T10:59:15.570004,419,76,11,669,0.135,0.289,positive
post_000411,Construction dust in Uppereastside is making everyone sick. Where's the oversight? #Pollution,environmental_concern,manhattan,Uppereastside,2025-09-05T10:59:15.570004,393,12,25,479,-0.714,0.857,negative
post_000412,Subway station at Statenisland completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,staten_island,Statenisland,2025-05-03T10:59:15.570004,316,47,46,549,0.1,0.4,neutral
post_000413,Air quality alert for Huntspoint - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,bronx,Huntspoint,2025-05-04T10:59:15.570004,120,52,2,280,0.0,0.0,neutral
post_000414,Asthma attacks increasing in our neighborhood. Something needs to be done about Statenisland air quality.,health_concern,staten_island,Statenisland,2025-06-12T10:59:15.570004,172,79,0,409,0.0,0.0,neutral
post_000415,"Green space in Bronx being destroyed for development. We need more trees, not less! #Environment",environmental_concern,bronx,Bronx,2025-09-09T10:59:15.571010,426,25,23,547,0.135,0.289,positive
post_000416,Chemical smell in Elmhurst - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,queens,Elmhurst,2025-04-30T10:59:15.571010,348,65,35,613,0.0,0.0,neutral
post_000417,Kids can't play outside in Elmhurst - air quality index is through the roof! #HealthAlert,health_concern,queens,Elmhurst,2025-09-12T10:59:15.571010,485,8,21,551,0.0,0.05,neutral
post_000418,Storm surge warnings for New Dorp. Time to move everything upstairs again. #StormSurge,flood_concern,staten_island,New Dorp,2025-04-29T10:59:15.571010,449,68,34,721,0.136,0.455,positive
post_000419,Heat wave hitting Flushing hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,queens,Flushing,2025-08-17T10:59:15.571010,239,95,30,584,-0.292,0.542,negative
post_000420,Air quality alert for Astoria - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,queens,Astoria,2025-07-22T10:59:15.572005,258,58,37,506,0.0,0.0,neutral
post_000421,Heat wave hitting Harlem hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,manhattan,Harlem,2025-08-16T10:59:15.572005,112,7,18,169,-0.292,0.542,negative
post_000422,Air quality alert for Huntspoint - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,bronx,Huntspoint,2025-04-18T10:59:15.572005,71,12,49,205,0.0,0.0,neutral
post_000423,Chemical smell in Mott Haven - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,bronx,Mott Haven,2025-05-29T10:59:15.572005,169,12,32,269,0.0,0.0,neutral
post_000424,Asthma attacks increasing in our neighborhood. Something needs to be done about Mott Haven air quality.,health_concern,bronx,Mott Haven,2025-06-08T10:59:15.572005,328,65,38,599,0.0,0.0,neutral
post_000425,Hospital wait times are crazy in Southbronx. So many people with respiratory issues today.,health_concern,bronx,Southbronx,2025-08-07T10:59:15.572005,94,94,45,466,-0.05,0.7,neutral
post_000426,Basement flooded AGAIN in Williamsburg. City needs better drainage infrastructure! #FloodDamage,flood_concern,brooklyn,Williamsburg,2025-06-05T10:59:15.573009,156,16,26,256,0.625,0.5,positive
post_000427,Air quality alert for Southbronx - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,bronx,Southbronx,2025-06-09T10:59:15.573009,307,10,28,393,0.0,0.0,neutral
post_000428,Air quality is terrible in Crownheights today. My cough is acting up again. #NYC #AirQuality,health_concern,brooklyn,Crownheights,2025-08-03T10:59:15.573009,154,35,21,301,-0.5,0.5,negative
post_000429,Air quality is terrible in Queens today. My asthma is acting up again. #NYC #AirQuality,health_concern,queens,Queens,2025-09-11T10:59:15.573009,288,85,36,615,-0.5,0.5,negative
post_000430,Heat wave hitting Flushing hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,queens,Flushing,2025-04-20T10:59:15.573009,475,17,0,526,-0.292,0.542,negative
post_000431,Another trip to the ER because of allergies. When will Huntspoint address the air pollution? #PublicHealth,health_concern,bronx,Huntspoint,2025-09-09T10:59:15.574008,183,65,28,434,0.0,0.0,neutral
post_000432,"Green space in Williamsburg being destroyed for development. We need more trees, not less! #Environment",environmental_concern,brooklyn,Williamsburg,2025-05-16T10:59:15.574008,272,42,40,478,0.135,0.289,positive
post_000433,Construction dust in St George is making everyone sick. Where's the oversight? #Pollution,environmental_concern,staten_island,St George,2025-06-04T10:59:15.574008,404,22,5,480,-0.714,0.857,negative
post_000434,Another trip to the ER because of allergies. When will Dumbo address the air pollution? #PublicHealth,health_concern,brooklyn,Dumbo,2025-04-14T10:59:15.574008,363,20,35,493,0.0,0.0,neutral
post_000435,Basement flooded AGAIN in Statenisland. City needs better drainage infrastructure! #FloodDamage,flood_concern,staten_island,Statenisland,2025-09-22T10:59:15.574008,370,100,42,754,0.625,0.5,positive
post_000436,Subway station at Uppereastside completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,manhattan,Uppereastside,2025-04-26T10:59:15.574008,104,97,42,479,0.1,0.4,neutral
post_000437,Hospital wait times are crazy in Bedstuy. So many people with respiratory issues today.,health_concern,brooklyn,Bedstuy,2025-06-27T10:59:15.575007,163,75,27,442,-0.05,0.7,neutral
post_000438,Construction dust in Statenisland is making everyone sick. Where's the oversight? #Pollution,environmental_concern,staten_island,Statenisland,2025-05-16T10:59:15.575007,302,70,13,538,-0.714,0.857,negative
post_000439,Heat wave hitting Tottenville hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,staten_island,Tottenville,2025-08-24T10:59:15.575007,213,82,33,525,-0.292,0.542,negative
post_000440,Air quality is terrible in St George today. My cough is acting up again. #NYC #AirQuality,health_concern,staten_island,St George,2025-07-20T10:59:15.575007,161,82,24,455,-0.5,0.5,negative
post_000441,Air quality is terrible in Williamsburg today. My asthma is acting up again. #NYC #AirQuality,health_concern,brooklyn,Williamsburg,2025-08-30T10:59:15.575007,431,57,17,636,-0.5,0.5,negative
post_000442,Air quality alert for Statenisland - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,staten_island,Statenisland,2025-09-30T10:59:15.576006,202,83,15,481,0.0,0.0,neutral
post_000443,Kids can't play outside in Tottenville - air quality index is through the roof! #HealthAlert,health_concern,staten_island,Tottenville,2025-06-05T10:59:15.576006,227,33,47,420,0.0,0.05,neutral
post_000444,Storm surge warnings for Lowereastside. Time to move everything upstairs again. #StormSurge,flood_concern,manhattan,Lowereastside,2025-06-24T10:59:15.576006,497,31,3,596,0.0,0.0,neutral
post_000445,Kids can't play outside in Lowereastside - air quality index is through the roof! #HealthAlert,health_concern,manhattan,Lowereastside,2025-10-07T10:59:15.576006,304,85,1,561,0.0,0.05,neutral
post_000446,Subway station at Statenisland completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,staten_island,Statenisland,2025-05-24T10:59:15.576006,203,1,12,230,0.1,0.4,neutral
post_000447,Hospital wait times are crazy in Manhattan. So many people with respiratory issues today.,health_concern,manhattan,Manhattan,2025-08-12T10:59:15.576006,61,29,18,184,-0.05,0.7,neutral
post_000448,Subway station at Bronx completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,bronx,Bronx,2025-08-23T10:59:15.577006,202,100,36,574,0.1,0.4,neutral
post_000449,Third time this month - Flushing streets are underwater after heavy rain. #UrbanFlooding,flood_concern,queens,Flushing,2025-04-30T10:59:15.577006,458,7,25,529,-0.1,0.25,neutral
post_000450,Chemical smell in Midtown - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,manhattan,Midtown,2025-10-04T10:59:15.577006,428,54,43,676,0.0,0.0,neutral
post_000451,Heat wave hitting Queens hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,queens,Queens,2025-06-26T10:59:15.577006,461,79,30,758,-0.292,0.542,negative
post_000452,Storm surge warnings for Bronx. Time to move everything upstairs again. #StormSurge,flood_concern,bronx,Bronx,2025-07-28T10:59:15.577006,272,30,26,414,0.0,0.0,neutral
post_000453,Air quality alert for Longislandcity - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,queens,Longislandcity,2025-04-17T10:59:15.578009,245,34,50,447,0.0,0.0,neutral
post_000454,Air quality alert for Williamsburg - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,brooklyn,Williamsburg,2025-07-15T10:59:15.578009,439,43,47,662,0.0,0.0,neutral
post_000455,Basement flooded AGAIN in Longislandcity. City needs better drainage infrastructure! #FloodDamage,flood_concern,queens,Longislandcity,2025-09-09T10:59:15.578009,434,93,48,809,0.625,0.5,positive
post_000456,Asthma attacks increasing in our neighborhood. Something needs to be done about Brooklyn air quality.,health_concern,brooklyn,Brooklyn,2025-08-02T10:59:15.578009,48,73,13,293,0.0,0.0,neutral
post_000457,Asthma attacks increasing in our neighborhood. Something needs to be done about Uppereastside air quality.,health_concern,manhattan,Uppereastside,2025-07-31T10:59:15.578009,437,56,5,615,0.0,0.0,neutral
post_000458,Asthma attacks increasing in our neighborhood. Something needs to be done about Jackson Heights air quality.,health_concern,queens,Jackson Heights,2025-08-25T10:59:15.578009,261,56,6,441,0.0,0.0,neutral
post_000459,Street flooding again in Bedstuy! This happens every time it rains. #Flooding #NYC,flood_concern,brooklyn,Bedstuy,2025-09-23T10:59:15.579005,62,6,35,150,0.0,0.0,neutral
post_000460,Third time this month - Parkslope streets are underwater after heavy rain. #UrbanFlooding,flood_concern,brooklyn,Parkslope,2025-05-17T10:59:15.579005,252,61,17,469,-0.1,0.25,neutral
post_000461,Chemical smell in Manhattan - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,manhattan,Manhattan,2025-06-09T10:59:15.579005,156,56,23,370,0.0,0.0,neutral
post_000462,Construction dust in Fordham is making everyone sick. Where's the oversight? #Pollution,environmental_concern,bronx,Fordham,2025-07-31T10:59:15.579005,84,20,0,144,-0.714,0.857,negative
